Timestamp,Ax,Ay,Az,Rx,Ry,Rz,Temp,Pressure,Mx,My,Mz,Gx,Gy,Gz
3306289,0.133224,-1.097512,-0.064416,-10.8675,484.470001,66.709999,32.41,855.530029,0.3045,0.1305,-0.246,-0.100000,-0.100000, 0.100000
3306319,0.368928,-0.994056,-0.381616,-17.709999,546.349976,63.4725,32.400002,854.219971,0.297,0.159,-0.273,-0.300000, 0.900000,-0.300000
3306349,0.284992,-0.972584,-0.477752,-28.4725,573.369995,59.325001,32.459999,853.280029,0.3075,0.1875,-0.3405, 0.500000, 0.000000,-0.500000
3306379,0.44652,-0.892064,-0.647576,-35.209999,573.369995,52.990002,32.450001,853.030029,0.2985,0.1935,-0.3945, 0.200000,-0.500000,-0.400000
3306409,0.26352,-0.854976,-0.778848,-45.360001,573.369995,47.529999,32.43,852.789978,0.303,0.1845,-0.4845, 1.000000, 0.100000,-0.500000
3306439,0.051728,-0.851072,-0.586576,-55.877499,573.369995,42.192501,32.41,851.059998,0.3015,0.1695,-0.5295,      NaN,      NaN,      NaN
3306469,0.278648,-0.794464,-0.543632,-69.317497,573.369995,59.325001,32.490002,851.849976,0.303,0.1125,-0.5835,-0.200000,-0.200000, 0.700000
3306499,0.17568,-0.843752,-0.381616,-68.722504,573.369995,44.73,32.560001,851.109985,0.2925,0.075,-0.594, 0.200000, 0.300000, 0.500000
3306530,0.027328,-0.848144,-0.37576,-75.127502,573.369995,38.9025,32.43,852.150024,0.2835,0.0105,-0.555, 0.600000,-1.300000, 0.300000
3306560,0.123464,-0.847656,-0.258152,-70.822502,573.352478,29.33,32.43,850.869995,0.2865,-0.0225,-0.5355, 0.400000, 0.300000,-0.300000
3306590,-0.02196,-0.852048,-0.209352,-71.364998,543.077515,20.737499,32.509998,853.150024,0.285,-0.0615,-0.4695,-0.100000, 0.500000, 0.900000
3306620,0.123464,-0.842288,-0.159088,-73.307503,492.450012,14.0175,32.490002,852.27002,0.273,-0.0735,-0.438, 0.600000, 0.400000, 0.000000
3306650,-0.112728,-0.862296,-0.159576,-74.182503,466.024994,9.6075,32.41,851.059998,0.27,-0.093,-0.369, 0.300000, 0.400000,-0.300000
3306680,0.11468,-0.857904,-0.193248,-68.32,426.859985,0.0,32.41,851.47998,0.2685,-0.0945,-0.336, 0.000000, 0.400000, 0.600000
3306710,0.217648,-0.864736,-0.1464,-66.237503,383.267487,-7.0875,32.450001,851.330017,0.2655,-0.087,-0.2835, 0.100000,-0.600000,-0.600000
3306740,0.103944,-0.816424,-0.125904,-59.552502,346.517487,-11.4275,32.380001,851.0,0.255,-0.0855,-0.2505,-0.300000, 0.000000, 0.100000
3306770,-0.128832,-0.84424,-0.021472,-53.7775,316.382507,-15.26,32.43,850.659973,0.2625,-0.084,-0.2025,-0.200000,-0.400000, 0.500000
3306800,0.303536,-0.808128,-0.029768,-48.23,293.929993,-16.502501,32.450001,850.47998,0.2535,-0.072,-0.192,-0.500000,-0.600000,-0.100000
3306831,0.042456,-0.742248,-0.131272,-41.685001,262.149994,-13.2125,32.48,850.109985,0.258,-0.0585,-0.1755, 0.100000,-0.500000,-0.300000
3306861,-0.070272,-0.752984,0.000488,-36.400002,227.517502,-13.3525,32.450001,849.840027,0.258,-0.06,-0.1605, 0.200000, 0.500000,-0.200000
3306891,0.02684,-0.726632,-0.06832,-30.870001,193.550003,-9.485,32.360001,850.539978,0.252,-0.036,-0.15, 0.000000, 0.100000, 0.000000
3306921,0.135176,-0.689544,0.022936,-26.7575,164.797501,-3.9375,32.41,849.780029,0.261,-0.03,-0.1425,-0.100000, 0.300000,-0.800000
3306951,0.038064,-0.688568,-0.00732,-22.295,155.119995,0.0,32.380001,849.289978,0.264,-0.021,-0.144,-0.600000,-0.500000, 0.600000
3306981,0.037088,-0.682712,0.01708,-20.16,125.107498,4.76,32.360001,848.200012,0.2625,-0.0165,-0.129,-0.100000,-0.300000,-0.100000
3307011,0.023424,-0.666608,0.041968,-15.05,84.139999,9.7475,32.32,848.75,0.2715,-0.0045,-0.123,-0.100000,-0.600000,-0.300000
3307041,0.03904,-0.682712,0.050264,-14.8225,76.4925,12.0575,32.459999,848.799988,0.264,0.021,-0.129, 0.400000, 0.900000, 0.500000
3307071,0.180072,-0.665144,-0.018544,-11.5325,69.474998,16.047501,32.349998,849.22998,0.261,0.024,-0.1275,-0.300000,-0.400000,-0.200000
3307101,0.164456,-0.660752,0.033184,-11.5325,70.017502,16.6075,32.400002,848.049988,0.27,0.0315,-0.1425, 0.500000,-0.300000,-0.200000
3307132,0.305,-0.674416,0.105896,-11.6375,76.107498,18.4275,32.41,848.5,0.2655,0.0345,-0.135,-0.300000,-0.700000, 0.100000
3307162,0.123952,-0.669048,0.065392,-11.76,86.904999,17.5525,32.450001,848.130005,0.27,0.048,-0.135,-0.100000,-0.800000, 0.700000
3307192,0.198616,-0.636352,0.055632,-10.36,96.425003,18.795,32.450001,848.98999,0.282,0.0615,-0.138, 0.400000,-1.100000,-0.500000
3307222,0.172264,-0.6344,0.018056,-9.2925,113.785004,17.605,32.41,848.710022,0.2655,0.066,-0.147, 0.300000,-0.300000,-0.600000
3307252,0.173728,-0.630984,0.044896,-9.905,130.322495,15.8025,32.380001,848.440002,0.2775,0.0765,-0.15, 0.000000,-0.600000,-0.100000
3307282,0.081008,-0.574376,-0.025864,-8.47,140.647507,12.845,32.41,848.080017,0.2745,0.087,-0.15, 0.500000, 1.100000, 0.300000
3307312,0.284504,-0.571936,0.055632,-7.7875,148.714996,12.6875,32.360001,850.119995,0.273,0.1035,-0.147,-0.200000,-0.600000,-0.200000
3307342,-0.004392,-0.594384,0.038064,-6.6325,154.192505,9.9575,32.490002,848.01001,0.273,0.1155,-0.1635,-0.200000, 0.400000, 0.200000
3307372,0.106384,-0.559736,0.013664,-4.5675,151.8125,7.3325,32.41,847.650024,0.2775,0.1275,-0.1665,      NaN,      NaN,      NaN
3307403,-0.006832,-0.580232,0.030256,-3.01,151.095001,5.215,32.299999,847.02002,0.276,0.1455,-0.1845, 0.600000,-0.400000, 0.300000
3307433,0.117608,-0.55144,0.060024,0.7,138.127502,3.2375,32.349998,847.73999,0.2775,0.1395,-0.1905,-0.600000, 0.500000,-0.800000
3307463,0.111752,-0.532896,0.010248,2.695,144.585007,-0.0875,32.360001,847.349976,0.2805,0.156,-0.1935, 0.300000,-0.300000, 0.100000
3307493,0.121512,-0.535336,0.013176,4.025,160.632507,-2.0475,32.400002,846.549988,0.273,0.1485,-0.2055,-1.000000,-0.400000, 0.300000
3307523,0.10248,-0.53924,0.0244,5.5825,158.182495,-3.64,32.400002,846.340027,0.27,0.18,-0.222, 0.300000,-0.100000,-0.600000
3307553,0.0366,-0.548024,0.005856,6.72,162.225006,-6.3,32.299999,847.440002,0.2775,0.18,-0.2265,-0.100000, 0.000000, 0.500000
3307583,0.102968,-0.55144,0.028792,7.5775,173.442505,-8.225,32.349998,847.320007,0.2745,0.1875,-0.2535,-0.700000,-0.500000,-0.900000
3307613,0.145424,-0.532896,-0.036112,7.525,194.705002,-9.5375,32.450001,847.070007,0.2835,0.1845,-0.255,-0.100000,-0.400000, 0.500000
3307643,0.096624,-0.51972,-0.038552,5.985,212.309998,-11.865,32.279999,846.77002,0.2805,0.192,-0.276, 0.700000,-0.800000, 0.200000
3307673,0.134688,-0.50996,0.00732,6.1425,250.774994,-12.6,32.380001,847.159973,0.2895,0.2085,-0.2985, 0.900000,-0.300000, 0.300000
3307704,0.025376,-0.505568,-0.062952,6.93,292.862488,-10.99,32.32,845.77002,0.288,0.2055,-0.3135, 0.200000,-0.200000, 0.500000
3307734,0.174216,-0.50508,-0.047336,5.2675,308.892487,-6.7025,32.400002,846.97998,0.294,0.2025,-0.351,-0.700000, 0.900000,-0.400000
3307764,-0.022936,-0.48068,-0.13908,3.6225,328.667511,-6.3,32.400002,845.700012,0.294,0.2055,-0.3795, 0.300000,-0.100000, 0.400000
3307794,0.12932,-0.460184,-0.10492,0.805,344.102509,-4.3925,32.360001,845.219971,0.306,0.204,-0.4035, 0.200000, 0.900000, 0.300000
3307824,0.064416,-0.4514,-0.101992,-0.245,346.657501,-2.5025,32.380001,845.25,0.2985,0.192,-0.456, 0.300000, 0.800000,-0.100000
3307854,0.066368,-0.4514,-0.08052,-2.4675,344.26001,-2.3275,32.349998,845.400024,0.306,0.1845,-0.471, 0.500000, 0.400000,-0.700000
3307884,0.026352,-0.447984,-0.089792,-5.0225,347.654999,-3.3775,32.349998,844.119995,0.303,0.168,-0.504, 0.300000, 0.200000, 0.300000
3307914,0.167872,-0.44408,-0.111264,-6.8075,357.262512,-5.39,32.32,842.789978,0.3135,0.153,-0.5175, 0.000000, 0.400000, 0.300000
3307944,0.201544,-0.459208,-0.040016,-9.6075,355.845001,-9.87,32.32,844.919983,0.321,0.1275,-0.531, 0.700000, 1.000000, 0.600000
3307974,0.064416,-0.45628,-0.113704,-9.17,351.172485,-14.3675,32.380001,844.179993,0.306,0.1155,-0.549,-0.100000, 0.400000,-0.500000
3308005,0.061976,-0.469944,-0.044896,-7.8575,349.684998,-18.305,32.32,844.700012,0.3105,0.093,-0.5475, 0.400000, 0.500000, 0.100000
3308035,0.135176,-0.458232,-0.047336,-4.7425,343.945007,-21.0875,32.360001,843.940002,0.3105,0.0615,-0.5445, 0.100000, 0.400000, 0.000000
3308065,0.125904,-0.458232,-0.118584,-2.765,339.920013,-24.4475,32.41,844.450012,0.309,0.0345,-0.528, 0.200000,-1.100000, 0.100000
3308095,0.150304,-0.466528,-0.053192,-0.665,335.07251,-25.76,32.400002,844.429993,0.303,0.021,-0.5085, 0.400000, 0.000000, 0.600000
3308125,0.12932,-0.473848,-0.042944,2.7475,333.410004,-27.282499,32.41,844.669983,0.309,-0.0135,-0.468,-0.400000,-0.100000,-0.100000
3308155,0.089792,-0.459696,-0.052704,6.475,329.857513,-27.09,32.41,844.23999,0.297,-0.03,-0.4575, 0.900000, 0.000000, 0.400000
3308185,0.108336,-0.450912,-0.040016,8.4175,351.855011,-27.719999,32.32,843.210022,0.2955,-0.045,-0.402, 0.200000, 0.000000, 0.400000
3308215,0.007808,-0.422608,-0.128344,10.8675,367.220001,-23.6425,32.380001,842.47998,0.2865,-0.069,-0.336, 0.100000, 0.200000,-0.700000
3308245,0.042456,-0.432856,-0.11712,12.04,364.82251,-19.827499,32.360001,843.72998,0.288,-0.069,-0.3045,-0.300000,-0.600000,-0.400000
3308275,0.046848,-0.398696,-0.22204,12.1275,363.17749,-18.725,32.400002,843.359985,0.267,-0.0585,-0.246, 0.400000,-0.100000, 0.400000
3308306,0.137128,-0.391864,-0.154696,9.345,368.515015,-15.855,32.360001,843.090027,0.27,-0.0525,-0.219,-0.400000, 0.700000, 0.000000
3308336,0.023424,-0.402112,-0.143472,7.7525,375.725006,-14.6825,32.450001,842.809998,0.2595,-0.048,-0.1635, 0.400000, 0.400000, 0.700000
3308366,0.096624,-0.390888,-0.13664,5.46,367.762512,-14.525,32.330002,842.390015,0.255,-0.033,-0.1455,-0.200000,-0.300000, 0.600000
3308396,0.059536,-0.37576,-0.2074,4.235,379.36499,-15.8025,32.330002,841.75,0.2505,0.0105,-0.111, 0.500000,-0.100000, 0.400000
3308426,0.101504,-0.391864,-0.099064,3.1675,381.902496,-17.184999,32.400002,842.299988,0.2565,0.015,-0.114,-0.700000,-0.300000, 0.000000
3308456,0.105896,-0.381128,-0.142984,2.38,385.454987,-18.305,32.360001,842.23999,0.246,0.0495,-0.093, 0.200000, 0.300000, 0.800000
3308486,-0.002928,-0.383568,-0.172752,3.815,383.704987,-20.0725,32.41,841.469971,0.2355,0.072,-0.0915,-0.200000,-0.700000, 0.700000
3308516,0.10248,-0.366976,-0.15616,5.3375,378.875,-20.264999,32.360001,840.960022,0.24,0.1185,-0.117,-0.400000, 0.000000, 0.600000
3308546,0.002928,-0.368928,-0.171288,7.595,372.172485,-21.227501,32.41,841.26001,0.2385,0.135,-0.1185, 0.100000,-0.400000,-0.800000
3308576,0.106872,-0.372832,-0.124928,9.5375,373.940002,-21.559999,32.330002,841.75,0.243,0.168,-0.153, 0.600000, 0.500000,-0.800000
3308607,0.076128,-0.390888,-0.113704,11.9,375.42749,-21.245001,32.349998,841.570007,0.2445,0.186,-0.18, 0.500000,-0.900000,-0.100000
3308637,0.066368,-0.378688,-0.14152,15.12,371.4375,-20.422501,32.27,841.849976,0.255,0.213,-0.225, 0.000000,-0.400000,-0.700000
3308667,0.042944,-0.385032,-0.147376,17.622499,373.765015,-19.057501,32.299999,840.200012,0.2475,0.222,-0.2565,-0.200000, 0.600000, 0.300000
3308697,0.174216,-0.383568,-0.123952,21.209999,370.230011,-16.1525,32.360001,840.75,0.261,0.2295,-0.3105,-0.200000,-0.700000, 0.400000
3308727,0.098576,-0.382592,-0.121512,22.3825,369.179993,-14.3675,32.360001,840.530029,0.2595,0.24,-0.3255, 0.100000, 0.900000,-0.500000
3308757,0.127368,-0.373808,-0.109312,23.344999,359.309998,-10.955,32.349998,841.98999,0.2715,0.2415,-0.387,-0.400000, 0.000000, 0.700000
3308787,0.055632,-0.358192,-0.148352,24.202499,358.505005,-8.575,32.349998,840.289978,0.2655,0.2325,-0.408,-0.200000, 0.200000, 0.400000
3308817,0.076616,-0.3538,-0.099064,23.1525,357.769989,-4.9175,32.299999,841.049988,0.282,0.231,-0.4545,-0.900000,-0.200000,-0.700000
3308847,0.076616,-0.341112,-0.108824,22.33,348.827515,-2.415,32.330002,840.26001,0.279,0.2235,-0.4725,-0.700000, 0.200000,-0.100000
3308877,0.130296,-0.330864,-0.113704,20.370001,346.972504,-0.56,32.400002,840.169983,0.2895,0.2025,-0.519,-0.600000, 0.700000,-0.400000
3308908,0.111752,-0.325496,-0.081008,19.705,339.01001,0.91,32.400002,839.530029,0.303,0.189,-0.528, 0.400000,-0.200000,-0.500000
3308938,0.047824,-0.307928,-0.132248,17.237499,326.515015,0.2975,32.360001,839.469971,0.3045,0.1695,-0.5475, 0.600000,-0.600000, 0.500000
3308968,0.072712,-0.30012,-0.080032,14.91,329.787506,0.98,32.349998,839.22998,0.2985,0.153,-0.555, 0.200000,-0.800000,-0.700000
3308998,0.03172,-0.289872,-0.135176,13.055,325.674988,0.035,32.349998,838.799988,0.3,0.126,-0.564, 0.000000, 0.100000, 0.700000
3309028,0.05612,-0.2806,-0.150304,10.2025,333.007507,-0.56,32.330002,839.200012,0.303,0.1035,-0.5625, 0.100000, 1.000000, 0.400000
3309058,0.048312,-0.269864,-0.112728,9.135,330.69751,-0.245,32.349998,840.080017,0.309,0.078,-0.5565, 0.300000, 0.100000,-0.500000
3309088,0.07808,-0.267424,-0.111264,7.3325,334.092499,-2.1875,32.279999,839.320007,0.3075,0.0525,-0.5535, 0.600000,-0.600000,-0.700000
3309118,0.066368,-0.24888,-0.185928,7.2275,339.255005,-3.2375,32.349998,839.440002,0.3165,0.0285,-0.528, 0.200000, 0.000000, 0.000000
3309148,0.079056,-0.267424,-0.094184,6.3875,344.434998,-5.145,32.32,839.380005,0.303,0.009,-0.5055,-0.500000,-0.600000,-0.600000
3309179,0.063928,-0.275232,-0.087352,6.335,351.820007,-6.615,32.41,838.919983,0.306,-0.009,-0.4755, 0.400000, 0.000000,-0.400000
3309209,0.123464,-0.264008,-0.113704,7.56,361.130005,-8.8025,32.330002,839.200012,0.3,-0.0255,-0.4425,-0.400000,-0.100000,-0.800000
3309239,0.045872,-0.264496,-0.157136,8.9075,363.842499,-9.31,32.43,839.369995,0.2985,-0.0405,-0.4035, 0.600000,-0.100000, 0.700000
3309269,0.05856,-0.27572,-0.081008,11.095,355.757507,-10.4125,32.360001,837.76001,0.288,-0.048,-0.366,-0.400000,-0.400000,-0.100000
3309299,0.102968,-0.273768,-0.087352,13.1075,352.747498,-10.3075,32.450001,838.119995,0.2895,-0.057,-0.3195, 0.600000,-1.300000, 0.000000
3309329,0.058072,-0.270352,-0.107848,15.995,349.842499,-9.835,32.330002,838.97998,0.2925,-0.051,-0.2835, 0.000000, 0.200000, 0.300000
3309359,0.101504,-0.249368,-0.127856,17.43,356.125,-7.7,32.349998,839.01001,0.279,-0.0495,-0.2415, 0.300000,-0.400000, 0.400000
3309389,0.06344,-0.263032,-0.135176,18.76,350.857513,-6.1775,32.299999,838.919983,0.2805,-0.0375,-0.2145, 0.500000, 0.500000,-0.500000
3309419,0.061488,-0.27328,-0.132248,19.7575,353.325012,-3.3075,32.43,838.52002,0.2685,-0.024,-0.1605, 0.000000, 0.400000,-0.600000
3309449,0.028304,-0.260104,-0.160064,20.0375,352.537506,-0.84,32.360001,838.190002,0.2625,0.009,-0.129, 0.300000,-0.200000,-0.400000
3309480,0.067832,-0.263032,-0.09028,19.355,350.524994,1.155,32.349998,837.950012,0.264,0.0225,-0.1185, 0.500000,-0.300000,-0.800000
3309510,0.042456,-0.244,-0.105408,19.2675,350.665009,3.885,32.349998,837.309998,0.246,0.0675,-0.105, 0.300000, 0.100000, 0.700000
3309540,0.050752,-0.244,-0.139568,19.145,342.632507,5.8975,32.299999,837.429993,0.249,0.0735,-0.108,-1.000000,-0.100000,-0.500000
3309570,0.052216,-0.245464,-0.096136,17.709999,339.377502,8.1725,32.380001,836.940002,0.2475,0.1215,-0.111,-0.400000, 1.100000, 0.200000
3309600,0.064904,-0.23912,-0.119072,16.344999,330.890015,9.5725,32.360001,838.190002,0.2475,0.1485,-0.135, 0.000000,-0.100000, 0.500000
3309630,0.050264,-0.249856,-0.066368,14.6825,331.065002,10.43,32.360001,837.549988,0.2415,0.1785,-0.153, 0.500000,-0.300000, 0.500000
3309660,0.064416,-0.22204,-0.096136,12.3725,333.462494,11.0425,32.32,837.039978,0.2445,0.1905,-0.177, 0.200000, 0.600000, 0.100000
3309690,0.054168,-0.224968,-0.108336,10.6225,331.765015,12.0575,32.41,835.940002,0.243,0.228,-0.222, 0.300000, 0.000000, 0.800000
3309720,0.122488,-0.22692,-0.07564,9.0125,332.570007,11.76,32.41,836.359985,0.237,0.2385,-0.249, 0.300000, 0.100000, 0.500000
3309750,0.016104,-0.208864,-0.136152,7.7875,335.702515,12.0225,32.459999,836.450012,0.2475,0.2505,-0.309,-0.400000,-0.500000, 0.600000
3309781,0.06588,-0.205448,-0.080032,5.9675,334.477509,11.6025,32.330002,835.789978,0.2475,0.264,-0.348, 0.800000, 1.100000,-0.100000
3309811,0.083936,-0.223992,-0.059048,4.4975,336.92749,11.62,32.349998,834.969971,0.2535,0.2625,-0.4065, 0.800000, 0.700000, 0.500000
3309841,0.05612,-0.2074,-0.098088,3.9725,340.462494,11.1825,32.380001,836.299988,0.249,0.264,-0.4335, 1.200000, 0.000000, 0.800000
3309871,0.048312,-0.199592,-0.087352,3.1675,341.320007,11.8125,32.299999,835.940002,0.261,0.2595,-0.501, 0.800000, 0.300000,-0.200000
3309901,0.115168,-0.206424,-0.076616,2.17,344.924988,12.0575,32.41,835.940002,0.261,0.2505,-0.531, 0.300000,-0.100000,-0.100000
3309931,0.05368,-0.182024,-0.142496,2.17,340.934998,12.53,32.400002,836.549988,0.261,0.219,-0.5745, 0.200000, 0.500000, 0.200000
3309961,-0.030744,-0.205936,-0.122488,0.84,342.387512,13.3875,32.299999,836.159973,0.2625,0.2145,-0.6135,-0.400000, 0.600000, 0.200000
3309991,0.05612,-0.206912,-0.078568,-0.455,343.769989,14.4375,32.43,835.75,0.264,0.183,-0.6405,-0.700000, 0.000000, 0.500000
3310021,0.034648,-0.193736,-0.125904,-2.835,351.890015,15.2425,32.43,836.390015,0.273,0.165,-0.6435,-0.200000, 0.300000,-0.800000
3310051,0.04392,-0.206424,-0.073688,-4.8475,353.325012,15.89,32.330002,835.789978,0.2715,0.129,-0.6705,-0.100000, 0.200000,-0.500000
3310082,0.06832,-0.192272,-0.093208,-7.4375,355.915009,16.2575,32.330002,834.719971,0.267,0.0975,-0.6615,-0.100000,-0.700000, 0.400000
3310112,0.064416,-0.186904,-0.105408,-9.345,358.662506,16.309999,32.330002,836.0,0.273,0.051,-0.639,-0.300000, 0.500000,-1.000000
3310142,0.04636,-0.177632,-0.148352,-12.46,364.05249,15.505,32.41,836.359985,0.2625,0.03,-0.6285, 0.800000, 0.000000,-0.600000
3310172,0.037088,-0.180072,-0.169824,-14.6125,370.404999,14.175,32.41,834.869995,0.267,-0.0075,-0.591,-0.200000, 0.400000, 0.400000
3310202,0.020496,-0.185928,-0.111264,-17.762501,371.209991,12.4075,32.400002,835.049988,0.264,-0.024,-0.576, 0.400000,-0.400000, 0.100000
3310232,0.04636,-0.193248,-0.071736,-19.3025,364.140015,10.6575,32.400002,834.200012,0.2655,-0.066,-0.5235, 0.500000,-0.600000, 0.300000
3310262,0.028304,-0.171776,-0.134688,-20.65,365.434998,8.4875,32.450001,834.929993,0.261,-0.0765,-0.4965, 0.600000,-0.700000, 0.400000
3310292,0.04636,-0.173728,-0.114192,-21.682501,370.649994,6.475,32.41,834.869995,0.249,-0.1005,-0.4065,-0.400000, 0.100000,-0.800000
3310322,0.042456,-0.162992,-0.156648,-22.33,375.690002,4.305,32.330002,834.299988,0.2565,-0.1005,-0.381,-0.500000,-0.200000,-0.900000
3310352,0.040992,-0.175192,-0.144936,-23.344999,379.067505,1.89,32.380001,833.960022,0.237,-0.114,-0.306,-0.600000, 0.900000,-0.600000
3310383,0.044896,-0.166408,-0.142008,-22.715,378.875,-0.595,32.450001,833.650024,0.2385,-0.1125,-0.276,-0.900000, 0.000000, 0.300000
3310413,0.005368,-0.166408,-0.136152,-22.610001,376.792511,-2.5375,32.380001,834.169983,0.2445,-0.087,-0.2115,-0.100000, 0.800000,-0.900000
3310443,0.023424,-0.16348,-0.118096,-20.58,368.375,-4.1125,32.330002,833.450012,0.2385,-0.084,-0.18, 0.000000, 0.600000, 0.200000
3310473,0.05856,-0.149816,-0.13664,-19.110001,362.582489,-5.3375,32.400002,833.140015,0.234,-0.06,-0.1305, 0.200000,-0.600000, 1.300000
3310503,0.0122,-0.16348,-0.108336,-18.094999,360.954987,-6.4925,32.509998,834.619995,0.228,-0.042,-0.111, 0.300000,-0.600000,-0.400000
3310533,0.025864,-0.15616,-0.118584,-16.2575,356.369995,-6.9125,32.459999,834.530029,0.231,-0.0105,-0.0825,-0.300000, 0.500000, 0.500000
3310563,0.029768,-0.156648,-0.135176,-15.2075,353.027496,-6.79,32.349998,833.47998,0.231,0.0195,-0.069, 0.800000,-0.900000, 0.500000
3310593,0.025376,-0.143472,-0.145424,-13.755,350.524994,-6.1425,32.380001,832.679993,0.228,0.0555,-0.072,-0.700000, 0.300000, 0.400000
3310623,-0.0488,-0.143472,-0.10736,-12.4425,338.327515,-5.39,32.41,833.169983,0.2295,0.0975,-0.075,-0.100000,-0.100000, 0.500000
3310653,0.000488,-0.149328,-0.089304,-11.235,331.222504,-3.7975,32.380001,831.830017,0.228,0.1155,-0.0975, 0.100000, 0.500000,-0.900000
3310684,-0.000976,-0.125416,-0.121024,-11.0075,322.945007,-2.03,32.349998,833.049988,0.2385,0.1545,-0.123, 0.400000,-0.700000,-0.400000
3310714,-0.001952,-0.135664,-0.069784,-11.06,317.397491,-1.19,32.41,833.590027,0.234,0.1725,-0.144,-1.000000, 0.600000,-0.700000
3310744,0.061,-0.12932,-0.08784,-10.605,313.827515,-0.245,32.360001,833.289978,0.2445,0.207,-0.189, 0.300000,-0.500000, 0.400000
3310774,0.000976,-0.130296,-0.09272,-11.34,311.01001,0.5775,32.360001,833.929993,0.2445,0.2115,-0.216, 0.500000,-0.400000,-0.200000
3310804,0.00976,-0.138592,-0.093208,-11.8125,303.817505,1.12,32.43,832.97998,0.2445,0.243,-0.2685,-0.300000,-0.400000, 0.100000
3310834,0.047336,-0.133224,-0.07564,-12.2325,293.720001,0.2625,32.400002,832.710022,0.237,0.258,-0.2985,-0.600000,-0.200000,-0.500000
3310864,0.09516,-0.129808,-0.07564,-12.8275,286.422485,-0.105,32.450001,834.5,0.2505,0.2595,-0.3615,-0.600000, 0.800000,-0.100000
3310894,0.006344,-0.122976,-0.081008,-13.5975,283.797485,-1.1025,32.43,833.200012,0.255,0.255,-0.3915,-0.200000,-0.300000, 0.700000
3310924,0.036112,-0.123464,-0.079056,-14.49,284.76001,-1.3475,32.400002,832.710022,0.2655,0.2565,-0.4425, 0.800000,-0.600000, 0.400000
3310955,0.060512,-0.125904,-0.0732,-15.085,285.582489,-2.1875,32.41,832.73999,0.2595,0.246,-0.477, 0.200000, 0.700000, 0.600000
3310985,0.014152,-0.130784,-0.06832,-15.8725,278.127502,-3.15,32.400002,833.140015,0.261,0.2385,-0.516, 0.200000,-0.300000, 0.300000
3311015,-0.002928,-0.118584,-0.097112,-15.715,269.744995,-4.655,32.459999,833.469971,0.2655,0.2265,-0.54,-0.700000, 0.400000,-0.500000
3311045,0.003904,-0.124928,-0.062464,-15.995,263.899994,-6.0725,32.360001,832.650024,0.273,0.2085,-0.5775, 0.100000,-0.700000, 0.000000
3311075,0.021472,-0.120536,-0.06344,-16.275,260.662506,-6.685,32.450001,833.01001,0.2745,0.1935,-0.5925, 0.100000,-0.800000, 0.600000
